starting_times,source_nodes,target_nodes,ending_times,durations
15180.0,189,28,15200.0,20.0
15180.0,199,197,15200.0,20.0
15180.0,149,150,15200.0,20.0
15180.0,149,152,15200.0,20.0
15180.0,197,205,15200.0,20.0
15180.0,204,24,15200.0,20.0
15180.0,204,28,15200.0,20.0
15180.0,159,155,15200.0,20.0
15180.0,156,158,15200.0,20.0
15180.0,124,141,15200.0,20.0
15180.0,141,97,15200.0,20.0
15180.0,133,137,15200.0,20.0
15180.0,128,58,15200.0,20.0
15180.0,54,86,15200.0,20.0
15180.0,54,111,15200.0,20.0
15180.0,56,82,15200.0,20.0
15180.0,69,81,15200.0,20.0
15180.0,69,70,15200.0,20.0
15180.0,62,75,15200.0,20.0
15180.0,63,65,15200.0,20.0
15180.0,63,103,15200.0,20.0
15180.0,65,103,15200.0,20.0
15180.0,40,28,15200.0,20.0
15180.0,24,39,15200.0,20.0
15180.0,25,26,15200.0,20.0
15180.0,25,32,15200.0,20.0
15180.0,26,32,15200.0,20.0
15180.0,31,38,15200.0,20.0
15180.0,34,173,15200.0,20.0
15180.0,34,166,15200.0,20.0
15180.0,39,29,15200.0,20.0
15180.0,39,47,15200.0,20.0
15180.0,87,91,15200.0,20.0
15180.0,86,111,15200.0,20.0
15180.0,81,2,15200.0,20.0
15180.0,81,75,15200.0,20.0
15180.0,98,92,15200.0,20.0
15180.0,115,92,15200.0,20.0
15180.0,77,74,15200.0,20.0
15180.0,20,60,15200.0,20.0
15180.0,2,75,15200.0,20.0
15180.0,2,48,15200.0,20.0
15180.0,3,57,15200.0,20.0
15180.0,100,75,15200.0,20.0
15180.0,95,60,15200.0,20.0
15180.0,73,93,15200.0,20.0
15200.0,219,40,15220.0,20.0
15200.0,219,28,15220.0,20.0
15200.0,215,148,15220.0,20.0
15200.0,210,224,15220.0,20.0
15200.0,210,222,15220.0,20.0
15200.0,209,225,15220.0,20.0
15200.0,209,229,15220.0,20.0
15200.0,190,202,15220.0,20.0
15200.0,225,229,15220.0,20.0
15200.0,225,153,15220.0,20.0
15200.0,189,40,15220.0,20.0
15200.0,189,28,15220.0,20.0
15200.0,199,197,15220.0,20.0
15200.0,199,186,15220.0,20.0
15200.0,149,152,15220.0,20.0
15200.0,197,186,15220.0,20.0
15200.0,205,186,15220.0,20.0
15200.0,150,152,15220.0,20.0
15200.0,148,152,15220.0,20.0
15200.0,156,158,15220.0,20.0
15200.0,124,141,15220.0,20.0
15200.0,124,97,15220.0,20.0
15200.0,141,97,15220.0,20.0
15200.0,133,137,15220.0,20.0
15200.0,130,65,15220.0,20.0
15200.0,54,111,15220.0,20.0
15200.0,56,82,15220.0,20.0
15200.0,62,81,15220.0,20.0
15200.0,62,49,15220.0,20.0
15200.0,63,65,15220.0,20.0
15200.0,63,119,15220.0,20.0
15200.0,40,24,15220.0,20.0
15200.0,25,32,15220.0,20.0
15200.0,31,38,15220.0,20.0
15200.0,39,32,15220.0,20.0
15200.0,39,47,15220.0,20.0
15200.0,32,47,15220.0,20.0
15200.0,87,91,15220.0,20.0
15200.0,86,111,15220.0,20.0
15200.0,81,100,15220.0,20.0
15200.0,98,103,15220.0,20.0
15200.0,98,92,15220.0,20.0
15200.0,115,92,15220.0,20.0
15200.0,77,74,15220.0,20.0
15200.0,20,113,15220.0,20.0
15200.0,2,75,15220.0,20.0
15200.0,2,48,15220.0,20.0
15200.0,3,57,15220.0,20.0
15200.0,3,49,15220.0,20.0
15200.0,18,111,15220.0,20.0
15200.0,119,103,15220.0,20.0
15200.0,119,92,15220.0,20.0
15200.0,100,75,15220.0,20.0
15200.0,95,60,15220.0,20.0
15200.0,73,93,15220.0,20.0
15200.0,74,48,15220.0,20.0
15200.0,75,49,15220.0,20.0
15220.0,218,210,15240.0,20.0
15220.0,218,202,15240.0,20.0
15220.0,218,224,15240.0,20.0
15220.0,210,190,15240.0,20.0
15220.0,210,202,15240.0,20.0
15220.0,210,224,15240.0,20.0
15220.0,209,153,15240.0,20.0
15220.0,196,188,15240.0,20.0
15220.0,196,227,15240.0,20.0
15220.0,190,222,15240.0,20.0
15220.0,225,229,15240.0,20.0
15220.0,189,24,15240.0,20.0
15220.0,189,28,15240.0,20.0
15220.0,199,197,15240.0,20.0
15220.0,199,186,15240.0,20.0
15220.0,202,224,15240.0,20.0
15220.0,149,150,15240.0,20.0
15220.0,149,152,15240.0,20.0
15220.0,197,205,15240.0,20.0
15220.0,197,186,15240.0,20.0
15220.0,205,186,15240.0,20.0
15220.0,150,152,15240.0,20.0
15220.0,159,155,15240.0,20.0
15220.0,156,158,15240.0,20.0
15220.0,124,141,15240.0,20.0
15220.0,124,97,15240.0,20.0
15220.0,141,97,15240.0,20.0
15220.0,133,137,15240.0,20.0
15220.0,133,91,15240.0,20.0
15220.0,130,65,15240.0,20.0
15220.0,130,114,15240.0,20.0
15220.0,130,103,15240.0,20.0
15220.0,130,92,15240.0,20.0
15220.0,128,58,15240.0,20.0
15220.0,54,86,15240.0,20.0
15220.0,54,111,15240.0,20.0
15220.0,56,82,15240.0,20.0
15220.0,69,62,15240.0,20.0
15220.0,69,70,15240.0,20.0
15220.0,62,81,15240.0,20.0
15220.0,62,70,15240.0,20.0
15220.0,63,65,15240.0,20.0
15220.0,63,119,15240.0,20.0
15220.0,25,26,15240.0,20.0
15220.0,25,39,15240.0,20.0
15220.0,25,32,15240.0,20.0
15220.0,25,47,15240.0,20.0
15220.0,26,32,15240.0,20.0
15220.0,26,47,15240.0,20.0
15220.0,31,38,15240.0,20.0
15220.0,39,32,15240.0,20.0
15220.0,39,29,15240.0,20.0
15220.0,39,47,15240.0,20.0
15220.0,32,47,15240.0,20.0
15220.0,87,20,15240.0,20.0
15220.0,87,91,15240.0,20.0
15220.0,86,81,15240.0,20.0
15220.0,86,111,15240.0,20.0
15220.0,81,70,15240.0,20.0
15220.0,98,115,15240.0,20.0
15220.0,98,92,15240.0,20.0
15220.0,115,92,15240.0,20.0
15220.0,77,74,15240.0,20.0
15220.0,20,107,15240.0,20.0
15220.0,20,113,15240.0,20.0
15220.0,107,91,15240.0,20.0
15220.0,114,103,15240.0,20.0
15220.0,100,75,15240.0,20.0
15220.0,100,49,15240.0,20.0
15220.0,103,92,15240.0,20.0
15220.0,95,73,15240.0,20.0
15220.0,95,60,15240.0,20.0
15220.0,73,93,15240.0,20.0
15240.0,219,190,15260.0,20.0
15240.0,218,204,15260.0,20.0
15240.0,215,148,15260.0,20.0
15240.0,217,153,15260.0,20.0
15240.0,209,153,15260.0,20.0
15240.0,196,176,15260.0,20.0
15240.0,190,189,15260.0,20.0
15240.0,225,229,15260.0,20.0
15240.0,202,222,15260.0,20.0
15240.0,197,205,15260.0,20.0
15240.0,197,186,15260.0,20.0
15240.0,204,24,15260.0,20.0
15240.0,150,152,15260.0,20.0
15240.0,150,157,15260.0,20.0
15240.0,124,97,15260.0,20.0
15240.0,224,34,15260.0,20.0
15240.0,133,137,15260.0,20.0
15240.0,130,114,15260.0,20.0
15240.0,128,58,15260.0,20.0
15240.0,54,86,15260.0,20.0
15240.0,54,111,15260.0,20.0
15240.0,56,77,15260.0,20.0
15240.0,56,82,15260.0,20.0
15240.0,69,62,15260.0,20.0
15240.0,69,81,15260.0,20.0
15240.0,62,81,15260.0,20.0
15240.0,62,70,15260.0,20.0
15240.0,63,65,15260.0,20.0
15240.0,40,28,15260.0,20.0
15240.0,25,26,15260.0,20.0
15240.0,25,39,15260.0,20.0
15240.0,25,47,15260.0,20.0
15240.0,26,29,15260.0,20.0
15240.0,31,38,15260.0,20.0
15240.0,39,47,15260.0,20.0
15240.0,87,91,15260.0,20.0
15240.0,81,70,15260.0,20.0
15240.0,98,115,15260.0,20.0
15240.0,98,119,15260.0,20.0
15240.0,98,103,15260.0,20.0
15240.0,98,92,15260.0,20.0
15240.0,80,93,15260.0,20.0
15240.0,115,119,15260.0,20.0
15240.0,115,103,15260.0,20.0
15240.0,115,92,15260.0,20.0
15240.0,77,2,15260.0,20.0
15240.0,77,82,15260.0,20.0
15240.0,77,48,15260.0,20.0
15240.0,20,113,15260.0,20.0
15240.0,2,48,15260.0,20.0
15240.0,3,57,15260.0,20.0
15240.0,3,49,15260.0,20.0
15240.0,114,103,15260.0,20.0
15240.0,100,75,15260.0,20.0
15240.0,100,49,15260.0,20.0
15240.0,103,92,15260.0,20.0
15240.0,95,73,15260.0,20.0
15240.0,95,60,15260.0,20.0
15240.0,74,48,15260.0,20.0
15240.0,75,49,15260.0,20.0
15240.0,57,49,15260.0,20.0
15260.0,215,148,15280.0,20.0
15260.0,210,190,15280.0,20.0
15260.0,210,194,15280.0,20.0
15260.0,210,34,15280.0,20.0
15260.0,217,153,15280.0,20.0
15260.0,209,153,15280.0,20.0
15260.0,196,228,15280.0,20.0
15260.0,196,176,15280.0,20.0
15260.0,190,224,15280.0,20.0
15260.0,190,40,15280.0,20.0
15260.0,188,191,15280.0,20.0
15260.0,188,221,15280.0,20.0
15260.0,225,229,15280.0,20.0
15260.0,189,204,15280.0,20.0
15260.0,189,40,15280.0,20.0
15260.0,229,153,15280.0,20.0
15260.0,199,197,15280.0,20.0
15260.0,199,186,15280.0,20.0
15260.0,199,24,15280.0,20.0
15260.0,149,150,15280.0,20.0
15260.0,149,152,15280.0,20.0
15260.0,149,157,15280.0,20.0
15260.0,197,205,15280.0,20.0
15260.0,197,186,15280.0,20.0
15260.0,150,152,15280.0,20.0
15260.0,150,157,15280.0,20.0
15260.0,124,141,15280.0,20.0
15260.0,124,117,15280.0,20.0
15260.0,124,97,15280.0,20.0
15260.0,130,114,15280.0,20.0
15260.0,222,34,15280.0,20.0
15260.0,128,58,15280.0,20.0
15260.0,128,112,15280.0,20.0
15260.0,54,111,15280.0,20.0
15260.0,56,82,15280.0,20.0
15260.0,69,62,15280.0,20.0
15260.0,69,81,15280.0,20.0
15260.0,69,17,15280.0,20.0
15260.0,69,70,15280.0,20.0
15260.0,62,81,15280.0,20.0
15260.0,62,70,15280.0,20.0
15260.0,25,32,15280.0,20.0
15260.0,25,47,15280.0,20.0
15260.0,26,39,15280.0,20.0
15260.0,31,38,15280.0,20.0
15260.0,36,37,15280.0,20.0
15260.0,39,29,15280.0,20.0
15260.0,32,47,15280.0,20.0
15260.0,87,91,15280.0,20.0
15260.0,81,17,15280.0,20.0
15260.0,81,70,15280.0,20.0
15260.0,98,115,15280.0,20.0
15260.0,80,93,15280.0,20.0
15260.0,115,119,15280.0,20.0
15260.0,77,2,15280.0,20.0
15260.0,77,74,15280.0,20.0
15260.0,77,82,15280.0,20.0
15260.0,77,48,15280.0,20.0
15260.0,2,48,15280.0,20.0
15260.0,3,49,15280.0,20.0
15260.0,176,179,15280.0,20.0
15260.0,100,75,15280.0,20.0
15260.0,100,49,15280.0,20.0
15260.0,95,73,15280.0,20.0
15260.0,95,60,15280.0,20.0
15260.0,74,48,15280.0,20.0
15260.0,57,49,15280.0,20.0
15280.0,219,189,15300.0,20.0
15280.0,217,209,15300.0,20.0
15280.0,209,159,15300.0,20.0
15280.0,209,153,15300.0,20.0
15280.0,209,155,15300.0,20.0
15280.0,196,228,15300.0,20.0
15280.0,188,191,15300.0,20.0
15280.0,188,227,15300.0,20.0
15280.0,225,229,15300.0,20.0
15280.0,225,153,15300.0,20.0
15280.0,189,40,15300.0,20.0
15280.0,189,28,15300.0,20.0
15280.0,229,159,15300.0,20.0
15280.0,229,153,15300.0,20.0
15280.0,149,150,15300.0,20.0
15280.0,149,152,15300.0,20.0
15280.0,197,205,15300.0,20.0
15280.0,197,186,15300.0,20.0
15280.0,205,186,15300.0,20.0
15280.0,204,28,15300.0,20.0
15280.0,150,152,15300.0,20.0
15280.0,159,155,15300.0,20.0
15280.0,156,158,15300.0,20.0
15280.0,124,141,15300.0,20.0
15280.0,124,97,15300.0,20.0
15280.0,224,31,15300.0,20.0
15280.0,141,97,15300.0,20.0
15280.0,130,103,15300.0,20.0
15280.0,128,58,15300.0,20.0
15280.0,54,86,15300.0,20.0
15280.0,54,111,15300.0,20.0
15280.0,56,82,15300.0,20.0
15280.0,62,81,15300.0,20.0
15280.0,62,70,15300.0,20.0
15280.0,65,98,15300.0,20.0
15280.0,65,103,15300.0,20.0
15280.0,40,28,15300.0,20.0
15280.0,25,26,15300.0,20.0
15280.0,25,39,15300.0,20.0
15280.0,25,32,15300.0,20.0
15280.0,26,32,15300.0,20.0
15280.0,28,29,15300.0,20.0
15280.0,31,38,15300.0,20.0
15280.0,39,32,15300.0,20.0
15280.0,39,47,15300.0,20.0
15280.0,32,47,15300.0,20.0
15280.0,87,91,15300.0,20.0
15280.0,153,155,15300.0,20.0
15280.0,81,8,15300.0,20.0
15280.0,81,70,15300.0,20.0
15280.0,98,115,15300.0,20.0
15280.0,98,103,15300.0,20.0
15280.0,98,92,15300.0,20.0
15280.0,80,93,15300.0,20.0
15280.0,115,92,15300.0,20.0
15280.0,77,48,15300.0,20.0
15280.0,2,82,15300.0,20.0
15280.0,3,100,15300.0,20.0
15280.0,3,49,15300.0,20.0
15280.0,17,8,15300.0,20.0
15280.0,114,103,15300.0,20.0
15280.0,119,92,15300.0,20.0
15280.0,100,75,15300.0,20.0
15280.0,74,48,15300.0,20.0
15280.0,75,49,15300.0,20.0
15280.0,57,49,15300.0,20.0
15300.0,219,24,15320.0,20.0
15300.0,210,199,15320.0,20.0
15300.0,210,197,15320.0,20.0
15300.0,210,224,15320.0,20.0
15300.0,217,155,15320.0,20.0
15300.0,209,155,15320.0,20.0
15300.0,225,229,15320.0,20.0
15300.0,225,153,15320.0,20.0
15300.0,189,24,15320.0,20.0
15300.0,229,153,15320.0,20.0
15300.0,199,197,15320.0,20.0
15300.0,199,205,15320.0,20.0
15300.0,199,186,15320.0,20.0
15300.0,197,205,15320.0,20.0
15300.0,197,186,15320.0,20.0
15300.0,205,186,15320.0,20.0
15300.0,204,29,15320.0,20.0
15300.0,150,152,15320.0,20.0
15300.0,159,155,15320.0,20.0
15300.0,152,157,15320.0,20.0
15300.0,156,158,15320.0,20.0
15300.0,124,141,15320.0,20.0
15300.0,124,97,15320.0,20.0
15300.0,125,58,15320.0,20.0
15300.0,126,112,15320.0,20.0
15300.0,128,58,15320.0,20.0
15300.0,128,95,15320.0,20.0
15300.0,128,60,15320.0,20.0
15300.0,54,86,15320.0,20.0
15300.0,54,111,15320.0,20.0
15300.0,69,62,15320.0,20.0
15300.0,69,81,15320.0,20.0
15300.0,69,8,15320.0,20.0
15300.0,62,81,15320.0,20.0
15300.0,62,8,15320.0,20.0
15300.0,65,98,15320.0,20.0
15300.0,65,114,15320.0,20.0
15300.0,40,28,15320.0,20.0
15300.0,31,38,15320.0,20.0
15300.0,39,32,15320.0,20.0
15300.0,39,47,15320.0,20.0
15300.0,32,47,15320.0,20.0
15300.0,87,91,15320.0,20.0
15300.0,81,8,15320.0,20.0
15300.0,98,119,15320.0,20.0
15300.0,98,103,15320.0,20.0
15300.0,98,92,15320.0,20.0
15300.0,80,93,15320.0,20.0
15300.0,115,92,15320.0,20.0
15300.0,2,48,15320.0,20.0
15300.0,3,49,15320.0,20.0
15300.0,114,103,15320.0,20.0
15300.0,8,70,15320.0,20.0
15300.0,119,92,15320.0,20.0
15300.0,100,75,15320.0,20.0
15300.0,95,112,15320.0,20.0
15300.0,95,60,15320.0,20.0
15320.0,215,148,15340.0,20.0
15320.0,210,224,15340.0,20.0
15320.0,210,37,15340.0,20.0
15320.0,217,153,15340.0,20.0
15320.0,209,225,15340.0,20.0
15320.0,209,153,15340.0,20.0
15320.0,196,197,15340.0,20.0
15320.0,196,221,15340.0,20.0
15320.0,188,144,15340.0,20.0
15320.0,225,229,15340.0,20.0
15320.0,225,153,15340.0,20.0
15320.0,225,155,15340.0,20.0
15320.0,227,148,15340.0,20.0
15320.0,199,197,15340.0,20.0
15320.0,149,150,15340.0,20.0
15320.0,149,157,15340.0,20.0
15320.0,197,205,15340.0,20.0
15320.0,197,186,15340.0,20.0
15320.0,204,40,15340.0,20.0
15320.0,150,157,15340.0,20.0
15320.0,124,141,15340.0,20.0
15320.0,124,117,15340.0,20.0
15320.0,126,73,15340.0,20.0
15320.0,224,31,15340.0,20.0
15320.0,224,37,15340.0,20.0
15320.0,128,112,15340.0,20.0
15320.0,54,86,15340.0,20.0
15320.0,56,82,15340.0,20.0
15320.0,69,62,15340.0,20.0
15320.0,69,8,15340.0,20.0
15320.0,63,65,15340.0,20.0
15320.0,65,103,15340.0,20.0
15320.0,25,32,15340.0,20.0
15320.0,25,47,15340.0,20.0
15320.0,31,38,15340.0,20.0
15320.0,32,47,15340.0,20.0
15320.0,86,111,15340.0,20.0
15320.0,98,115,15340.0,20.0
15320.0,98,92,15340.0,20.0
15320.0,101,117,15340.0,20.0
15320.0,80,93,15340.0,20.0
15320.0,115,119,15340.0,20.0
15320.0,115,92,15340.0,20.0
15320.0,77,74,15340.0,20.0
15320.0,2,82,15340.0,20.0
15320.0,107,113,15340.0,20.0
15320.0,3,75,15340.0,20.0
15320.0,3,49,15340.0,20.0
15320.0,176,179,15340.0,20.0
15320.0,100,75,15340.0,20.0
15320.0,100,49,15340.0,20.0
15320.0,75,57,15340.0,20.0
15320.0,75,49,15340.0,20.0
15320.0,112,60,15340.0,20.0
15340.0,218,190,15360.0,20.0
15340.0,218,202,15360.0,20.0
15340.0,218,222,15360.0,20.0
15340.0,210,224,15360.0,20.0
15340.0,210,31,15360.0,20.0
15340.0,210,37,15360.0,20.0
15340.0,217,153,15360.0,20.0
15340.0,209,225,15360.0,20.0
15340.0,209,153,15360.0,20.0
15340.0,196,188,15360.0,20.0
15340.0,196,221,15360.0,20.0
15340.0,188,228,15360.0,20.0
15340.0,188,227,15360.0,20.0
15340.0,189,40,15360.0,20.0
15340.0,189,28,15360.0,20.0
15340.0,149,150,15360.0,20.0
15340.0,149,152,15360.0,20.0
15340.0,197,205,15360.0,20.0
15340.0,197,186,15360.0,20.0
15340.0,204,40,15360.0,20.0
15340.0,159,153,15360.0,20.0
15340.0,124,117,15360.0,20.0
15340.0,224,37,15360.0,20.0
15340.0,133,54,15360.0,20.0
15340.0,133,18,15360.0,20.0
15340.0,130,114,15360.0,20.0
15340.0,128,58,15360.0,20.0
15340.0,128,112,15360.0,20.0
15340.0,54,86,15360.0,20.0
15340.0,54,18,15360.0,20.0
15340.0,54,111,15360.0,20.0
15340.0,56,82,15360.0,20.0
15340.0,56,48,15360.0,20.0
15340.0,69,62,15360.0,20.0
15340.0,69,81,15360.0,20.0
15340.0,62,81,15360.0,20.0
15340.0,62,8,15360.0,20.0
15340.0,65,103,15360.0,20.0
15340.0,24,25,15360.0,20.0
15340.0,25,39,15360.0,20.0
15340.0,31,38,15360.0,20.0
15340.0,32,47,15360.0,20.0
15340.0,81,8,15360.0,20.0
15340.0,81,70,15360.0,20.0
15340.0,98,119,15360.0,20.0
15340.0,98,103,15360.0,20.0
15340.0,98,92,15360.0,20.0
15340.0,80,93,15360.0,20.0
15340.0,77,82,15360.0,20.0
15340.0,77,48,15360.0,20.0
15340.0,107,113,15360.0,20.0
15340.0,18,111,15360.0,20.0
15340.0,17,8,15360.0,20.0
15340.0,119,103,15360.0,20.0
15340.0,119,92,15360.0,20.0
15340.0,100,75,15360.0,20.0
15340.0,100,57,15360.0,20.0
15340.0,103,92,15360.0,20.0
15340.0,74,48,15360.0,20.0
15340.0,75,57,15360.0,20.0
15340.0,75,49,15360.0,20.0
15360.0,219,189,15380.0,20.0
15360.0,219,40,15380.0,20.0
15360.0,215,161,15380.0,20.0
15360.0,215,180,15380.0,20.0
15360.0,210,37,15380.0,20.0
15360.0,217,47,15380.0,20.0
15360.0,209,225,15380.0,20.0
15360.0,209,32,15380.0,20.0
15360.0,196,188,15380.0,20.0
15360.0,196,144,15380.0,20.0
15360.0,190,224,15380.0,20.0
15360.0,225,229,15380.0,20.0
15360.0,189,28,15380.0,20.0
15360.0,189,32,15380.0,20.0
15360.0,229,159,15380.0,20.0
15360.0,228,227,15380.0,20.0
15360.0,149,150,15380.0,20.0
15360.0,197,37,15380.0,20.0
15360.0,204,28,15380.0,20.0
15360.0,150,152,15380.0,20.0
15360.0,133,137,15380.0,20.0
15360.0,128,58,15380.0,20.0
15360.0,54,86,15380.0,20.0
15360.0,54,18,15380.0,20.0
15360.0,56,77,15380.0,20.0
15360.0,56,82,15380.0,20.0
15360.0,56,48,15380.0,20.0
15360.0,69,62,15380.0,20.0
15360.0,69,17,15380.0,20.0
15360.0,62,70,15380.0,20.0
15360.0,65,103,15380.0,20.0
15360.0,24,25,15380.0,20.0
15360.0,24,39,15380.0,20.0
15360.0,24,47,15380.0,20.0
15360.0,25,26,15380.0,20.0
15360.0,25,39,15380.0,20.0
15360.0,31,38,15380.0,20.0
15360.0,32,47,15380.0,20.0
15360.0,98,93,15380.0,20.0
15360.0,80,93,15380.0,20.0
15360.0,77,82,15380.0,20.0
15360.0,77,48,15380.0,20.0
15360.0,18,111,15380.0,20.0
15360.0,114,103,15380.0,20.0
15360.0,8,70,15380.0,20.0
15360.0,119,103,15380.0,20.0
15360.0,100,75,15380.0,20.0
15360.0,100,57,15380.0,20.0
15360.0,74,48,15380.0,20.0
15380.0,215,148,15400.0,20.0
15380.0,215,161,15400.0,20.0
15380.0,210,197,15400.0,20.0
15380.0,210,34,15400.0,20.0
15380.0,210,37,15400.0,20.0
15380.0,209,225,15400.0,20.0
15380.0,196,227,15400.0,20.0
15380.0,225,229,15400.0,20.0
15380.0,228,144,15400.0,20.0
15380.0,199,197,15400.0,20.0
15380.0,199,205,15400.0,20.0
15380.0,197,205,15400.0,20.0
15380.0,197,37,15400.0,20.0
15380.0,144,31,15400.0,20.0
15380.0,144,34,15400.0,20.0
15380.0,144,29,15400.0,20.0
15380.0,150,152,15400.0,20.0
15380.0,148,161,15400.0,20.0
15380.0,161,180,15400.0,20.0
15380.0,156,158,15400.0,20.0
15380.0,224,34,15400.0,20.0
15380.0,141,117,15400.0,20.0
15380.0,141,95,15400.0,20.0
15380.0,133,137,15400.0,20.0
15380.0,54,86,15400.0,20.0
15380.0,54,18,15400.0,20.0
15380.0,69,62,15400.0,20.0
15380.0,69,70,15400.0,20.0
15380.0,62,70,15400.0,20.0
15380.0,65,98,15400.0,20.0
15380.0,65,103,15400.0,20.0
15380.0,24,25,15400.0,20.0
15380.0,24,39,15400.0,20.0
15380.0,31,38,15400.0,20.0
15380.0,34,36,15400.0,20.0
15380.0,86,18,15400.0,20.0
15380.0,98,119,15400.0,20.0
15380.0,98,103,15400.0,20.0
15380.0,98,92,15400.0,20.0
15380.0,101,95,15400.0,20.0
15380.0,80,93,15400.0,20.0
15380.0,77,2,15400.0,20.0
15380.0,77,48,15400.0,20.0
15380.0,2,48,15400.0,20.0
15380.0,107,97,15400.0,20.0
15380.0,18,111,15400.0,20.0
15380.0,8,70,15400.0,20.0
15380.0,119,103,15400.0,20.0
15380.0,119,92,15400.0,20.0
15380.0,103,92,15400.0,20.0
15380.0,73,93,15400.0,20.0
15380.0,74,48,15400.0,20.0
15380.0,75,49,15400.0,20.0
15380.0,57,49,15400.0,20.0
15400.0,219,28,15420.0,20.0
15400.0,215,148,15420.0,20.0
15400.0,210,186,15420.0,20.0
15400.0,210,37,15420.0,20.0
15400.0,217,153,15420.0,20.0
15400.0,188,227,15420.0,20.0
15400.0,225,229,15420.0,20.0
15400.0,199,197,15420.0,20.0
15400.0,199,205,15420.0,20.0
15400.0,149,144,15420.0,20.0
15400.0,149,150,15420.0,20.0
15400.0,197,205,15420.0,20.0
15400.0,144,148,15420.0,20.0
15400.0,148,161,15420.0,20.0
15400.0,156,158,15420.0,20.0
15400.0,124,101,15420.0,20.0
15400.0,224,34,15420.0,20.0
15400.0,224,37,15420.0,20.0
15400.0,133,137,15420.0,20.0
15400.0,128,58,15420.0,20.0
15400.0,54,86,15420.0,20.0
15400.0,54,18,15420.0,20.0
15400.0,54,111,15420.0,20.0
15400.0,56,77,15420.0,20.0
15400.0,56,2,15420.0,20.0
15400.0,56,48,15420.0,20.0
15400.0,69,62,15420.0,20.0
15400.0,69,81,15420.0,20.0
15400.0,69,70,15420.0,20.0
15400.0,62,81,15420.0,20.0
15400.0,62,70,15420.0,20.0
15400.0,65,95,15420.0,20.0
15400.0,24,25,15420.0,20.0
15400.0,24,39,15420.0,20.0
15400.0,25,32,15420.0,20.0
15400.0,26,39,15420.0,20.0
15400.0,31,38,15420.0,20.0
15400.0,39,32,15420.0,20.0
15400.0,39,47,15420.0,20.0
15400.0,32,158,15420.0,20.0
15400.0,32,47,15420.0,20.0
15400.0,87,91,15420.0,20.0
15400.0,86,18,15420.0,20.0
15400.0,81,17,15420.0,20.0
15400.0,81,8,15420.0,20.0
15400.0,99,92,15420.0,20.0
15400.0,158,47,15420.0,20.0
15400.0,80,93,15420.0,20.0
15400.0,77,2,15420.0,20.0
15400.0,77,74,15420.0,20.0
15400.0,77,48,15420.0,20.0
15400.0,20,113,15420.0,20.0
15400.0,2,82,15420.0,20.0
15400.0,2,48,15420.0,20.0
15400.0,18,111,15420.0,20.0
15400.0,12,57,15420.0,20.0
15400.0,114,103,15420.0,20.0
15400.0,74,48,15420.0,20.0
15400.0,75,57,15420.0,20.0
15400.0,75,49,15420.0,20.0
15400.0,57,49,15420.0,20.0
15420.0,219,158,15440.0,20.0
15420.0,218,190,15440.0,20.0
15420.0,210,186,15440.0,20.0
15420.0,217,155,15440.0,20.0
15420.0,209,225,15440.0,20.0
15420.0,209,229,15440.0,20.0
15420.0,188,228,15440.0,20.0
15420.0,188,221,15440.0,20.0
15420.0,225,229,15440.0,20.0
15420.0,189,40,15440.0,20.0
15420.0,228,227,15440.0,20.0
15420.0,199,197,15440.0,20.0
15420.0,202,222,15440.0,20.0
15420.0,202,28,15440.0,20.0
15420.0,149,144,15440.0,20.0
15420.0,149,152,15440.0,20.0
15420.0,150,152,15440.0,20.0
15420.0,159,153,15440.0,20.0
15420.0,152,157,15440.0,20.0
15420.0,156,158,15440.0,20.0
15420.0,124,141,15440.0,20.0
15420.0,124,117,15440.0,20.0
15420.0,126,115,15440.0,20.0
15420.0,141,117,15440.0,20.0
15420.0,141,97,15440.0,20.0
15420.0,141,95,15440.0,20.0
15420.0,133,137,15440.0,20.0
15420.0,54,86,15440.0,20.0
15420.0,54,18,15440.0,20.0
15420.0,56,77,15440.0,20.0
15420.0,56,2,15440.0,20.0
15420.0,56,82,15440.0,20.0
15420.0,56,48,15440.0,20.0
15420.0,69,62,15440.0,20.0
15420.0,69,70,15440.0,20.0
15420.0,62,70,15440.0,20.0
15420.0,65,103,15440.0,20.0
15420.0,24,32,15440.0,20.0
15420.0,24,47,15440.0,20.0
15420.0,25,39,15440.0,20.0
15420.0,25,32,15440.0,20.0
15420.0,25,158,15440.0,20.0
15420.0,31,38,15440.0,20.0
15420.0,34,36,15440.0,20.0
15420.0,39,32,15440.0,20.0
15420.0,39,47,15440.0,20.0
15420.0,32,47,15440.0,20.0
15420.0,87,91,15440.0,20.0
15420.0,86,18,15440.0,20.0
15420.0,98,99,15440.0,20.0
15420.0,98,103,15440.0,20.0
15420.0,98,92,15440.0,20.0
15420.0,99,119,15440.0,20.0
15420.0,158,155,15440.0,20.0
15420.0,80,93,15440.0,20.0
15420.0,77,48,15440.0,20.0
15420.0,20,113,15440.0,20.0
15420.0,2,48,15440.0,20.0
15420.0,107,91,15440.0,20.0
15420.0,17,8,15440.0,20.0
15420.0,8,70,15440.0,20.0
15420.0,82,48,15440.0,20.0
15440.0,210,224,15460.0,20.0
15440.0,209,225,15460.0,20.0
15440.0,209,229,15460.0,20.0
15440.0,188,228,15460.0,20.0
15440.0,225,229,15460.0,20.0
15440.0,189,40,15460.0,20.0
15440.0,189,28,15460.0,20.0
15440.0,199,197,15460.0,20.0
